url,family,state_slug,record_id,index_status,canonical,in_sitemap,title,title_length,description,description_length,h1,h1_count,internal_links_out,internal_links_in,click_depth_from_home,is_orphan,word_count,source_count,completeness_pct,last_verified,priority_tier
/california/costa-mesa/solar-permit-guide/,locality-guide,california,ca-orange-costa-mesa-sce,index,https://mygridpermit.com/california/costa-mesa/solar-permit-guide/,true,"Costa Mesa, CA Solar Permit Guide | GridPermit",46,"Costa Mesa, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",142,Costa Mesa Solar Permit Guide,1,28,30,2,false,1413,7,86.7,2026-08-11,1
/california/cotati/solar-permit-guide/,locality-guide,california,ca-sonoma-cotati-pge,index,https://mygridpermit.com/california/cotati/solar-permit-guide/,true,"Cotati, CA Solar Permit Guide | GridPermit",42,"Cotati, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Cotati Solar Permit Guide,1,28,10,2,false,1041,4,80,2026-08-09,1
/california/county/alameda/,county-hub,california,,index,https://mygridpermit.com/california/county/alameda/,true,Alameda County Solar Permit Guide | GridPermit,46,"Verified solar permit info for 13 cities in Alameda County, California — permit authority, utility, and links to each city's full guide.",136,Alameda County Solar Permit Guide,1,28,14,2,false,497,,,,2
/california/county/contra-costa/,county-hub,california,,index,https://mygridpermit.com/california/county/contra-costa/,true,Contra Costa County Solar Permit Guide | GridPermit,51,"Verified solar permit info for 18 cities in Contra Costa County, California — permit authority, utility, and links to each city's full guide.",141,Contra Costa County Solar Permit Guide,1,33,19,2,false,570,,,,2
/california/county/kern/,county-hub,california,,index,https://mygridpermit.com/california/county/kern/,true,Kern County Solar Permit Guide | GridPermit,43,"Verified solar permit info for 5 cities in Kern County, California — permit authority, utility, and links to each city's full guide.",132,Kern County Solar Permit Guide,1,20,6,2,false,331,,,,2
/california/county/los-angeles/,county-hub,california,,index,https://mygridpermit.com/california/county/los-angeles/,true,Los Angeles County Solar Permit Guide | GridPermit,50,"Verified solar permit info for 44 cities in Los Angeles County, California — permit authority, utility, and links to each city's full guide.",140,Los Angeles County Solar Permit Guide,1,59,45,2,false,1101,,,,2
/california/county/marin/,county-hub,california,,index,https://mygridpermit.com/california/county/marin/,true,Marin County Solar Permit Guide | GridPermit,44,"Verified solar permit info for 9 cities in Marin County, California — permit authority, utility, and links to each city's full guide.",133,Marin County Solar Permit Guide,1,24,10,2,false,392,,,,2
/california/county/monterey/,county-hub,california,,index,https://mygridpermit.com/california/county/monterey/,true,Monterey County Solar Permit Guide | GridPermit,47,"Verified solar permit info for 9 cities in Monterey County, California — permit authority, utility, and links to each city's full guide.",136,Monterey County Solar Permit Guide,1,24,10,2,false,399,,,,2
/california/county/napa/,county-hub,california,,index,https://mygridpermit.com/california/county/napa/,true,Napa County Solar Permit Guide | GridPermit,43,"Verified solar permit info for 4 cities in Napa County, California — permit authority, utility, and links to each city's full guide.",132,Napa County Solar Permit Guide,1,19,5,2,false,320,,,,2
/california/county/orange/,county-hub,california,,index,https://mygridpermit.com/california/county/orange/,true,Orange County Solar Permit Guide | GridPermit,45,"Verified solar permit info for 28 cities in Orange County, California — permit authority, utility, and links to each city's full guide.",135,Orange County Solar Permit Guide,1,43,29,2,false,759,,,,2
/california/county/riverside/,county-hub,california,,index,https://mygridpermit.com/california/county/riverside/,true,Riverside County Solar Permit Guide | GridPermit,48,"Verified solar permit info for 14 cities in Riverside County, California — permit authority, utility, and links to each city's full guide.",138,Riverside County Solar Permit Guide,1,29,15,2,false,508,,,,2
/california/county/sacramento/,county-hub,california,,index,https://mygridpermit.com/california/county/sacramento/,true,Sacramento County Solar Permit Guide | GridPermit,49,"Verified solar permit info for 4 cities in Sacramento County, California — permit authority, utility, and links to each city's full guide.",138,Sacramento County Solar Permit Guide,1,19,5,2,false,324,,,,2
/california/county/san-bernardino/,county-hub,california,,index,https://mygridpermit.com/california/county/san-bernardino/,true,San Bernardino County Solar Permit Guide | GridPermit,53,"Verified solar permit info for 16 cities in San Bernardino County, California — permit authority, utility, and links to each city's full guide.",143,San Bernardino County Solar Permit Guide,1,31,17,2,false,551,,,,2
/california/county/san-diego/,county-hub,california,,index,https://mygridpermit.com/california/county/san-diego/,true,San Diego County Solar Permit Guide | GridPermit,48,"Verified solar permit info for 18 cities in San Diego County, California — permit authority, utility, and links to each city's full guide.",138,San Diego County Solar Permit Guide,1,33,19,2,false,548,,,,2
/california/county/san-joaquin/,county-hub,california,,index,https://mygridpermit.com/california/county/san-joaquin/,true,San Joaquin County Solar Permit Guide | GridPermit,50,"Verified solar permit info for 4 cities in San Joaquin County, California — permit authority, utility, and links to each city's full guide.",139,San Joaquin County Solar Permit Guide,1,19,5,2,false,347,,,,2
/california/county/san-luis-obispo/,county-hub,california,,index,https://mygridpermit.com/california/county/san-luis-obispo/,true,San Luis Obispo County Solar Permit Guide | GridPermit,54,"Verified solar permit info for 7 cities in San Luis Obispo County, California — permit authority, utility, and links to each city's full guide.",143,San Luis Obispo County Solar Permit Guide,1,22,8,2,false,384,,,,2
/california/county/san-mateo/,county-hub,california,,index,https://mygridpermit.com/california/county/san-mateo/,true,San Mateo County Solar Permit Guide | GridPermit,48,"Verified solar permit info for 15 cities in San Mateo County, California — permit authority, utility, and links to each city's full guide.",138,San Mateo County Solar Permit Guide,1,30,16,2,false,517,,,,2
/california/county/santa-barbara/,county-hub,california,,index,https://mygridpermit.com/california/county/santa-barbara/,true,Santa Barbara County Solar Permit Guide | GridPermit,52,"Verified solar permit info for 5 cities in Santa Barbara County, California — permit authority, utility, and links to each city's full guide.",141,Santa Barbara County Solar Permit Guide,1,20,6,2,false,373,,,,2
/california/county/santa-clara/,county-hub,california,,index,https://mygridpermit.com/california/county/santa-clara/,true,Santa Clara County Solar Permit Guide | GridPermit,50,"Verified solar permit info for 13 cities in Santa Clara County, California — permit authority, utility, and links to each city's full guide.",140,Santa Clara County Solar Permit Guide,1,28,14,2,false,496,,,,2
/california/county/santa-cruz/,county-hub,california,,index,https://mygridpermit.com/california/county/santa-cruz/,true,Santa Cruz County Solar Permit Guide | GridPermit,49,"Verified solar permit info for 4 cities in Santa Cruz County, California — permit authority, utility, and links to each city's full guide.",138,Santa Cruz County Solar Permit Guide,1,19,5,2,false,323,,,,2
/california/county/solano/,county-hub,california,,index,https://mygridpermit.com/california/county/solano/,true,Solano County Solar Permit Guide | GridPermit,45,"Verified solar permit info for 6 cities in Solano County, California — permit authority, utility, and links to each city's full guide.",134,Solano County Solar Permit Guide,1,21,7,2,false,345,,,,2
/california/county/sonoma/,county-hub,california,,index,https://mygridpermit.com/california/county/sonoma/,true,Sonoma County Solar Permit Guide | GridPermit,45,"Verified solar permit info for 8 cities in Sonoma County, California — permit authority, utility, and links to each city's full guide.",134,Sonoma County Solar Permit Guide,1,23,9,2,false,403,,,,2
/california/county/stanislaus/,county-hub,california,,index,https://mygridpermit.com/california/county/stanislaus/,true,Stanislaus County Solar Permit Guide | GridPermit,49,"Verified solar permit info for 5 cities in Stanislaus County, California — permit authority, utility, and links to each city's full guide.",138,Stanislaus County Solar Permit Guide,1,20,6,2,false,341,,,,2
/california/county/ventura/,county-hub,california,,index,https://mygridpermit.com/california/county/ventura/,true,Ventura County Solar Permit Guide | GridPermit,46,"Verified solar permit info for 9 cities in Ventura County, California — permit authority, utility, and links to each city's full guide.",135,Ventura County Solar Permit Guide,1,24,10,2,false,410,,,,2
/california/covina/solar-permit-guide/,locality-guide,california,ca-los-angeles-covina-sce,index,https://mygridpermit.com/california/covina/solar-permit-guide/,true,"Covina, CA Solar Permit Guide | GridPermit",42,"Covina, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Covina Solar Permit Guide,1,28,3,2,false,1079,5,80,2026-08-09,1
/california/culver-city/solar-permit-guide/,locality-guide,california,ca-los-angeles-culver-city-sce,index,https://mygridpermit.com/california/culver-city/solar-permit-guide/,true,"Culver City, CA Solar Permit Guide | GridPermit",47,"Culver City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",143,Culver City Solar Permit Guide,1,28,3,2,false,1253,6,80,2026-08-06,1
/california/cupertino/solar-permit-guide/,locality-guide,california,ca-santa-clara-cupertino-pge,index,https://mygridpermit.com/california/cupertino/solar-permit-guide/,true,"Cupertino, CA Solar Permit Guide | GridPermit",45,"Cupertino, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Cupertino Solar Permit Guide,1,28,15,2,false,949,4,80,2026-08-09,1
/california/cypress/solar-permit-guide/,locality-guide,california,ca-orange-cypress-sce,index,https://mygridpermit.com/california/cypress/solar-permit-guide/,true,"Cypress, CA Solar Permit Guide | GridPermit",43,"Cypress, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",139,Cypress Solar Permit Guide,1,28,30,2,false,1178,6,80,2026-08-10,1
/california/daly-city/solar-permit-guide/,locality-guide,california,ca-san-mateo-daly-city-pge,index,https://mygridpermit.com/california/daly-city/solar-permit-guide/,true,"Daly City, CA Solar Permit Guide | GridPermit",45,"Daly City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",141,Daly City Solar Permit Guide,1,28,17,2,false,1178,6,80,2026-08-05,1
/california/dana-point/solar-permit-guide/,locality-guide,california,ca-orange-dana-point-sdge,index,https://mygridpermit.com/california/dana-point/solar-permit-guide/,true,"Dana Point, CA Solar Permit Guide | GridPermit",46,"Dana Point, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",142,Dana Point Solar Permit Guide,1,28,9,2,false,1277,5,80,2026-08-10,1
/california/danville/solar-permit-guide/,locality-guide,california,ca-contra-costa-danville-pge,index,https://mygridpermit.com/california/danville/solar-permit-guide/,true,"Danville, CA Solar Permit Guide | GridPermit",44,"Danville, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",140,Danville Solar Permit Guide,1,28,20,2,false,1096,5,80,2026-08-09,1
/california/davis/solar-permit-guide/,locality-guide,california,ca-yolo-davis-pge,index,https://mygridpermit.com/california/davis/solar-permit-guide/,true,"Davis, CA Solar Permit Guide | GridPermit",41,"Davis, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",137,Davis Solar Permit Guide,1,27,4,2,false,1117,4,80,2026-08-09,1
/california/del-mar/solar-permit-guide/,locality-guide,california,ca-san-diego-del-mar-sdge,index,https://mygridpermit.com/california/del-mar/solar-permit-guide/,true,"Del Mar, CA Solar Permit Guide | GridPermit",43,"Del Mar, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",139,Del Mar Solar Permit Guide,1,28,20,2,false,1280,5,80,2026-08-11,1
/california/diamond-bar/solar-permit-guide/,locality-guide,california,ca-los-angeles-diamond-bar-sce,index,https://mygridpermit.com/california/diamond-bar/solar-permit-guide/,true,"Diamond Bar, CA Solar Permit Guide | GridPermit",47,"Diamond Bar, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",143,Diamond Bar Solar Permit Guide,1,28,3,2,false,1069,5,80,2026-08-06,1
/california/dixon/solar-permit-guide/,locality-guide,california,ca-solano-dixon-pge,index,https://mygridpermit.com/california/dixon/solar-permit-guide/,true,"Dixon, CA Solar Permit Guide | GridPermit",41,"Dixon, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",137,Dixon Solar Permit Guide,1,28,8,2,false,1019,3,80,2026-08-09,1
/california/downey/solar-permit-guide/,locality-guide,california,ca-los-angeles-downey-sce,index,https://mygridpermit.com/california/downey/solar-permit-guide/,true,"Downey, CA Solar Permit Guide | GridPermit",42,"Downey, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",138,Downey Solar Permit Guide,1,28,3,2,false,1248,8,80,2026-08-06,1
/california/duarte/solar-permit-guide/,locality-guide,california,ca-los-angeles-duarte-sce,index,https://mygridpermit.com/california/duarte/solar-permit-guide/,true,"Duarte, CA Solar Permit Guide | GridPermit",42,"Duarte, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",138,Duarte Solar Permit Guide,1,28,3,2,false,1321,6,86.7,2026-08-11,1
/california/dublin/solar-permit-guide/,locality-guide,california,ca-alameda-dublin-pge,index,https://mygridpermit.com/california/dublin/solar-permit-guide/,true,"Dublin, CA Solar Permit Guide | GridPermit",42,"Dublin, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Dublin Solar Permit Guide,1,28,15,2,false,1036,4,80,2026-08-09,1
